Screen Name,User Name,Tweet Created At,Tweet Text,User Location,Retweet Count,Phone Type,Hashtags
JCCake,b'Carlos Rivera',8/17/2019 17:22,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'M\xc3\xa9xico ',3139,b'Twitter for Android',nan
devonapple,b'Novel Ad Pep (pronouns: he/him)',8/17/2019 17:22,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""","b'San Francisco Bay Area, CA'",3139,b'Twitter for iPhone',nan
iamacyborg,b'Jacques Corby-Tuech',8/17/2019 17:22,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""","b'London, England'",3139,b'Twitter for Android',nan
rakuista,b'Carol',8/17/2019 17:21,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'',3139,b'Tweetbot for i\xce\x9fS',nan
musha68k,b'Oskar Maria Grande',8/17/2019 17:21,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""","b'Montr\xc3\xa9al, QC\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\xf0\x9f\x87\xaa\xf0\x9f\x87\xbaVienna, AT'",3139,b'Twitter for iPhone',nan
Samaliel,b'Samaliel',8/17/2019 17:21,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'',3139,b'Twitter for Android',nan
jameschurchman,b'jameschurchman',8/17/2019 17:18,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'London',3139,b'Twidere for Android #7',nan
sammoorhouse,b'Sam Moorhouse',8/17/2019 17:18,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'Hong Kong \xc2\xb7 London \xc2\xb7 New York',3139,b'Twitter for iPhone',nan
NieDzejkob,b'NieD\xc5\xbcejkob',8/17/2019 17:18,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'Null Island',3139,b'Twitter Web App',nan
WalterDolce,b'Walter Dolce',8/17/2019 17:17,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'London',3139,b'Twitter for Android',nan
dmt195,b'David M Taylor',8/17/2019 17:17,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""","b'Bristol, England'",3139,b'Twitter for Android',nan
gwyns,b'gwyn schneider',8/17/2019 17:17,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""","b'ballard, wa'",3139,b'Twitter for iPhone',nan
NancyBinneyish,b'Nancy Sharp',8/17/2019 17:16,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""","b'California, USA'",3139,b'Twitter for iPhone',nan
gvillalta99,b'Gustavo',8/17/2019 17:16,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'Brazil',3139,b'Twitter for Android',nan
DrewKAldrich,b'Drew Aldrich',8/17/2019 17:14,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""","b'New York, NY'",3139,b'Twitter for iPhone',nan
ericmortensen,b'Eric Mortensen',8/17/2019 17:14,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'NYC',3139,b'Tweetbot for i\xce\x9fS',nan
bhannia,b'bhannia',8/17/2019 17:12,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'Puebla & Cholula ',3139,b'Twitter for iPhone',nan
DodgerWA,b'CLOSE. THE. CAMPS. NOW.',8/17/2019 17:12,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""","b'Covington, WA, USA'",3139,b'Twitter for Android',nan
noahsussman,b'Detritivore Biome',8/17/2019 17:11,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'forest floor of Internet jungle',3139,b'Twitter for iPad',nan
terrell_alexis,b'Alexis Terrell',8/17/2019 17:11,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""","b'Colorado, USA'",3139,b'Twitter Web App',nan
weethetbeter,b'Merijn van der Zalm',8/17/2019 17:10,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'Netherlands',3139,b'Twitter for iPhone',nan
sbsigur,b'S\xc3\xa6var Bergur Sigurgeirsson',8/17/2019 17:09,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""","b'Aalborg, Denmark'",3139,b'Twitter for iPhone',nan
LadyBugAssassin,b'Gone Grocery Shopping',8/17/2019 17:07,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'TRAPpist-1',3139,b'Twitter for iPhone',nan
smartdissent,b'SmartDissent.com',8/17/2019 17:07,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'America',3139,b'Twitter for Android',nan
RachelRecruitin,b'Rachel',8/17/2019 17:06,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""","b'Phoenix, AZ'",3139,b'Twitter for iPhone',nan
edmoses,b'ed moses',8/17/2019 17:06,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""","b'iPhone: 51.578887,-0.333830'",3139,b'Twitter for iPad',nan
rmhrisk,b'Ryan Hurst',8/17/2019 17:06,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'',3139,b'Twitter for iPhone',nan
0xNikhilRathor,b'Nikhil Rathor [Honey]',8/17/2019 17:06,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'@0xh0n3y',3139,b'Twitter for Android',nan
knittingknots,b'Sue Stone',8/17/2019 17:05,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'Lost in the Minnesota North Woods',3139,b'Twitter Web App',nan
Jvargasleal,b'Juliana Vargas Leal',8/17/2019 17:05,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""","b'Bogot\xc3\xa1, D.C., Colombia'",3139,b'Twitter for Android',nan
GS_VCactivist,b'Gayatri Sarkar',8/17/2019 17:04,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""","b'Boston, NewYork'",3139,b'Twitter for iPhone',nan
Thomas_Quig,b'Thomas Quig',8/17/2019 17:04,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'My Own Universe',3139,b'Twitter for iPhone',nan
__papa_,b'dumb adult',8/17/2019 17:03,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'Flavortown',3139,b'Twitter for iPhone',nan
KeezySilencer23,b'Keezy Silencer',8/17/2019 17:00,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'internet',3139,b'Twitter for Android',nan
BeautifulLoser_,b'Chocolatine\xe2\x84\xa2',8/17/2019 17:00,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""","b'Toulouse, France'",3139,b'Twitter for Android',nan
TehOutsider,b'Benjamin Riley',8/17/2019 16:58,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'',3139,b'Twitter Web App',nan
berlinbewohner,b'berlinbewohner',8/17/2019 16:58,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'himmel \xc3\xbcber b',3139,b'Tweetbot for i\xce\x9fS',nan
micmicmic1,b'M \xf0\x9f\xa7\x90',8/17/2019 16:58,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""","b'London, England'",3139,b'Twitter for iPhone',nan
dkvasnickajr,b'Daniel Kvasni\xc4\x8dka',8/17/2019 16:58,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""","b'San Mateo, CA, USA'",3139,b'Twitter for iPhone',nan
DavidJWeissman,b'David Weissman',8/17/2019 16:56,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""","b'New York, NY'",3139,b'Twitter for iPhone',nan
GolgariGlenRoss,b'Golgari Glen Ross',8/17/2019 16:55,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'basement of New Prahv',3139,b'Twitter Web App',nan
SavvyTroll,b'Savvy Troll',8/17/2019 16:54,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'',3139,b'Twitter Web App',nan
drusellers,b'A Curious Mind \xf0\x9f\x93\x8e',8/17/2019 16:54,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""","b'Austin, TX'",3139,b'Twitter Web App',nan
crusaderwarrior,b'Mary Vilarino',8/17/2019 16:54,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""","b'Flinders, NSW'",3139,b'Twitter for iPhone',nan
InfoSecFriends,b'T0py',8/17/2019 16:52,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'From +61(3)',3139,b'Twitter for Android',nan
md42,b'Martin D\xc3\xbcrrmeier',8/17/2019 16:52,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'Germany',3139,b'Twidere for Android #7',nan
fivefootohhh,b'Local Art Dealer',8/17/2019 16:52,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""","b'Orlando, FL'",3139,b'Twitter Web App',nan
FryeMay,b'Contreproductive',8/17/2019 16:52,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""","b'Paris, France'",3139,b'Twitter Web App',nan
Relf_Oc,b'Raphael Isla',8/17/2019 16:51,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'Toulouse',3139,b'Tweetbot for i\xce\x9fS',nan
temptoetiam,b'Abie',8/17/2019 16:51,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'',3139,b'Twitter for Android',nan
v_podzimek,b'Vratislav Podzimek',8/17/2019 16:50,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'Norway',3139,b'Corebird',nan
YannPdeM,b'YannPicarddeMuller',8/17/2019 16:49,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""","b'Nantes, France'",3139,b'Twitter for iPhone',nan
joao_a_cruz,b'Jo\xc3\xa3o Cruz',8/17/2019 16:49,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'',3139,b'Twitter for iPhone',nan
cstadach,b'Christian Stadach',8/17/2019 16:48,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""","b'Hamburg, Hamburg, Deutschland'",3139,b'Twitter for Android',nan
pichouky,b'Ky\xc3\xa2ne',8/17/2019 16:48,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'World',3139,b'Twitter Web App',nan
cr_mode,b'Ondrej Mikle',8/17/2019 16:48,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'',3139,b'Twitter Web Client',nan
LouiseAnkersLD,b'Cllr Lou Ankers',8/17/2019 16:47,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""","b'North West, England'",3139,b'Twitter for Android',nan
redondoriles,b'Mike Riley',8/17/2019 16:47,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""","b'Redondo Beach, CA'",3139,b'Twitter for iPhone',nan
frenchvalleyca1,b'frenchvalleycaracas',8/17/2019 16:46,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'Venezuela',3139,b'Twitter for Android',nan
pfmaggi,b'Pietro F. Maggi',8/17/2019 16:46,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""","b'London, England'",3139,b'Twitter for iPad',nan
elcarpo,b'Dami\xc3\xa1n Taubaso',8/17/2019 16:46,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""","b'Buenos Aires, Argentina'",3139,b'Twitter for Android',nan
MidnightDBA,b'MidnightDBA',8/17/2019 16:45,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""","b'Dallas, TX'",3139,b'Twitter for iPhone',nan
TheSQLGuru,b'Kevin Boles',8/17/2019 16:44,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'Southeastern US',3139,b'TweetDeck',nan
KittenInTheSkyy,b'A Real Genuine Idiot',8/17/2019 16:44,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""","b'District of Columbia, USA'",3139,b'Twitter for Android',nan
sovryntech,"b""Dr. Brian 'Supervisor 194' Sovryn \xe2\x9a\xa1""",8/17/2019 16:44,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'New Hampshire',3139,b'Twitter for Android',nan
craigwoods,b'Craig Woods',8/17/2019 16:44,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""","b'Vancouver, British Columbia'",3139,b'Twitter Web App',nan
redboybroken,b'daryn',8/17/2019 16:44,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'',3139,b'Twitter for iPad',nan
ismBud,b'Ismail Budiono',8/17/2019 16:43,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'Indonesia',3139,b'Twitter for Android',nan
niamtokik,b'Mathieu Kerjouan',8/17/2019 16:43,"b""RT @FiloSottile: Data is not the new gold, data is the new uranium.\n\nSometimes you can make money from it, but it can be radioactive, it's\xe2\x80\xa6""",b'Somewhere in Scandinavia',3139,b'Twitter Web App',nan
