User Name,Tweet Created At,Tweet Text,User Location,Retweet Count
User Name,Tweet Created At,Tweet Text,User Location,Retweet Count,Polarity,Subjectivity
desi_boy99,2019-07-23 08:20:29, found this and i could't stop myself... a cultured person does not go and stand between husband and his wife... ikmeetstrump modi imrankhanvisitsus ,"I m lost soul, finding my way out",0,0.0,0.0
Thakursahab,2019-07-23 08:20:23,"he accused mms of writing love letters to the us president on the jammuandkashmir issue. when his own turn came, hands folded, head bowed, modi ended up inviting trump to fish into the troubled waters of jammuandkashmir dhikkar",India,83,0.20000000000000004,0.8666666666666667
Mazhar Zeeshan,2019-07-23 08:20:08,"come to pakistan our ""tea is fantastic"" accredited by indian national hero abhinandan ""potus"" trump imrankhanvisitsus khanmeettrump ikmeetstrump modi kashmirissue trumpkashmirlie ",Pakistan,0,0.4,0.9
Ahmed Shafique,2019-07-23 08:18:41, modi govt. spoiling india's image,nan,0,0.0,0.0
The Zaidi's,2019-07-23 08:18:40,in the mean time... where world is talking about modi trumpkashmirlie here's what india has lost worth 4.90 lakh crores in investment 😐 5thjulybudget ,nan,0,-0.0062500000000000056,0.39375
Farouk Muhammad,2019-07-23 08:18:38, trump pressed modi to extreme backfoot its interest game region interest in peace &amp; development only possible when regional giants 🇮🇳 🇵🇰 🇨🇳 join hands for economic growth or keep playing in hands of foreign powers to gain nothing but payback to their interest. wake up india,Islamabad ,0,-0.075,0.6208333333333333
tejesh vairat,2019-07-23 08:18:16, n btw you are not targeting modi but yourself,India,0,0.0,0.0
Chinmay Gaikwad,2019-07-23 08:18:02, you did the same when modi was elected and set to become pm. grou wp ! bitching,"Aurangabad, Maharashtra, India",0,0.0,0.125
Free Press Journal,2019-07-23 08:15:21,pm modi neverrequested trump to ‘mediate’ on kashmir: mea ,India,0,0.0,0.0
Saket Suman,2019-07-23 08:15:17, why shouldn't he? can't mr 56 put lotus over potus ? he went shouting from 1 rally to another that has isolated pak globally. how did the cricketer turn things around? travelled cheap while modi spent over 20k crores on his flightsoffancy,India,0,0.10000000000000002,0.26666666666666666
Anon1337,2019-07-23 08:14:39,he put imran on the spot .... donaldjtrump presidenttrump namo kashmirissue kashmir modi imrankhan ,"Solapur, India",0,0.0,0.0
#MiFan Arun Dash,2019-07-23 08:14:28," the ramtemple promise that substantially brought them to power is in red tape now. when i now see this, i am not surprised. hopes dashed! modi is a myth!",Hyderabad,0,-0.0390625,0.45
manishbpl,2019-07-23 08:14:03,kashmirissue trumpkashmirlie we have got a tough one now 🤔 after a one to one meeting is saying is lying. modi is saying trump is lying. 🙄,nan,0,-0.3888888888888889,0.8333333333333334
𝓜𝓲𝓷𝓲_𝓝𝓪𝓶𝓪𝓼𝓴𝓪𝓻,2019-07-23 08:13:26, . usa 🇺🇸deal with your country's dame issues instead of interfering in india's matters as your comments are not appropriate or appreciated by india and the indian people modi rajnathsingh amitshah can deal with our nation's issues including kashmir. jai hind 🇮🇳,nan,0,-0.024999999999999994,0.3
Rama @ Blunt,2019-07-23 08:13:21,never before in last 70 years india has compromised or allowed anyone to intervene in the matter of kashmir! modihaitomumkinhai kashmirissue kashmirissue kashmir modi,nan,1,0.0,0.06666666666666667
NEWS LIVE,2019-07-23 08:13:15,"india | pm modi pay tributes to tilak, azad on their birth anniversary ","Guwahati, India",0,0.0,0.0
Y_a_s_h_a_s_v_i 🇮🇳,2019-07-23 08:12:43," congrats andhrapradesh residents. if private companies run away from your state, don't start blaming modi/ bjp . ",nan,23,0.0,0.375
Faisal saifi,2019-07-23 08:12:30, and modi lied only 792 times. shit . . . apna modi is competition me trump se pichhe rah gya. 😭😭😭,India,0,-0.1,0.9
Saman Shahzad,2019-07-23 08:12:13,side of the story no media will show you. imrankhanourpride imrankhanvisitsus modi kashmirissue ikmeetstrump trumphostskhan ,"Punjab, Pakistan",3,0.0,0.0
Syed Moazam Ali Jaffery 📷🏫,2019-07-23 08:11:54,india has rejected trumps mediation claim also demanded modi to clarify in assembly. endia now fearing after making requesting usa pmikinusa ikmeetstrump,"Mansehra/Islamabad, Pakistan",0,0.0,0.0
Natasha Koul,2019-07-23 08:11:53,(2/3)what pakistan is doing: radicalising their youth human rights violation in balochistan persuading to trust its pacification approach begging trump to resolve kashmirissue imrankhan trying hard to sound as sanguine as modi (in which he failed miserably),Jammu And Kashmir,0,-0.2783333333333333,0.4683333333333334
brij bagri,2019-07-23 08:11:14, laughable that is piling on to modi when it is who has messed up. he should have supported mea statement and earned some political capital. sadly does not seem quite up to it there. kashmirissue,India,0,-0.3333333333333333,0.7000000000000001
Sanjay Sinha,2019-07-23 08:10:00,"the statement has come from a democrat bradsharman n that too by tweet . it sud have come from whitehouse or responsible republicans . has stressed on words""actually modi asked "" 'mediator or arbitrator'. so it can't be taken lightly . ",nan,0,0.20000000000000004,0.45
HAIDER WARRAICH,2019-07-23 08:08:09," under immense pressure, world is watching very closely 👀 he needs to clarify what he said to modi khanmeettrump",nan,0,0.1,0.65
Veblr,2019-07-23 08:07:23,breaking : rti amendment bill introduced in the loksabha : what does the law want to change in the law? modigovernment. veblr modi modisarkar2 modihaitomumkinhai modigovt rtiamendmentbill rtiact rti rtidead law modimagic lokmanyatilak ,"New Delhi, INDIA",0,0.0,0.0
பிறப்பொக்கும் எல்லா உயிர்க்கும்,2019-07-23 08:06:06, the sangis only come and abuse they dont answer the question why modi is not denying explicitly ? either modi or trump should deny this explicitly for the matter to close. we can not accept any middle man for this issue,nan,0,0.0,0.5
JobinPreet Singh,2019-07-23 08:05:59,only india can solve kashmirissue if not india then no other born on earth who solve it. no america no china no russia etc etc imrankhan modi trumpkashmirlie imrankhanvisitsus,"Punjab,INDIA",0,0.03125,0.6875
Team Col ® Ajmal Raja,2019-07-23 08:05:39,the difference..! imrankhanourpride imrankhanvisitsus navjotsinghsidhu modi ,"Rawalpindi, Pakistan",1,0.0,0.0
Swami Vijayananda,2019-07-23 08:05:22, is the biggest joker + liar in town modi would never ask any 3rd party to interfere in kashmirissue trump should keep his nose out ,"Londonabad, Englandstan",0,0.0,0.0
Rana Muhammad Khurram Kha,2019-07-23 08:04:53,india should also protest on these double standards imrankhanpti tomeet realltrump kashmir modi ,Shakrghar #Pakistan,0,0.0,0.0
பிறப்பொக்கும் எல்லா உயிர்க்கும்,2019-07-23 08:04:23, why modi is not denying explicitly ? either modi or trump should deny this explicitly for the matter to close. we can not accept any middle man for this issue,nan,0,0.0,0.0
Ninjamonkey,2019-07-23 08:03:39,modi became in 2014 when india was a $2071bn economy it's a $2972bn economy now. we've added 3 pakistan sized economies in the past 5 yrs &amp; will add more than one pakistan to our gdp every year starting 2020. keep smoking your afghan weed &amp; living in dreamland. ,"आधा दिल्ली वाला ,हाफ मुंबईकर",22,0.08333333333333333,0.2833333333333333
பிறப்பொக்கும் எல்லா உயிர்க்கும்,2019-07-23 08:03:28," exactly, that is what i feel also. why modi is not denying explicitly ? either modi or trump should deny this explicitly for the matter to close. we can not accept any middle man for this issue",nan,0,0.125,0.125
karthik Uppuluri,2019-07-23 08:03:19,"fortunately america is now reducing the visa for pakistani's to 6 months... losers.. , hey btw india is meeting moon, and u are begging for negotiations.. coasmilitarydiplomacy .. modi kashmirissue","Hyderabad, India",7,0.1,0.44999999999999996
பிறப்பொக்கும் எல்லா உயிர்க்கும்,2019-07-23 08:03:04, why modi is not denying explicitly ? either modi or trump should deny this explicitly for the matter to close. we can not accept any middle man for this issue,nan,0,0.0,0.0
பிறப்பொக்கும் எல்லா உயிர்க்கும்,2019-07-23 08:02:30, if that is the case why modi can not deny explicitly ? either modi or trump should deny this explicitly for the matter to close. we can not accept any middle man for this issue,nan,0,0.0,0.0
TweetyWeety,2019-07-23 08:02:20,"donaldtrump false claim that modi asked him to intervene in kashmir caused an uproar in indian parliament today. he's got to stop lying about major diplomatic efforts, he's gonna start a war one day",nan,0,-0.16875000000000004,0.55
MailToday,2019-07-23 08:01:27,congress leader rahulgandhi has sought a reply from prime minister modi on us president donald trump's claim that the indian pm asked for his intervention in the kashmirissue. ,nan,0,0.0,0.0
Mohamed Afaaq Sayeed,2019-07-23 08:01:19,whitehouse officially endorses what trump said about kashmir mediation request by modi. indian denial notwithstanding.,Jammu And Kashmir,1,0.0,0.0
பிறப்பொக்கும் எல்லா உயிர்க்கும்,2019-07-23 08:01:19, either trump or modi should explicitly clarify on this. there should not be any middle man clarifying,nan,0,0.0,0.0
Majorly General Nishant Varma,2019-07-23 08:01:05,shame on you modi bjp rss when bjp ruled rajasthan with as cm --&gt; class 8 book calls 💡 tilak ' father of terrorism '' - ,India,1,0.0,0.0
एकलव्य,2019-07-23 08:00:05,"is it always necessary to compare india with pakistan.. ?? why these people let down our nation with comparing useless nation.. sir. can we see difference between india and china, japan, usa, germany.. ?? modi chandrayan2 ",India,7,-0.21851851851851853,0.4962962962962963
زین العابدین,2019-07-23 07:59:45,new shopping mall opening in islamabad near bahria town and dha project contains 15 stories 🌳go green and feel close to nature🌳. modi ,"Islamabad, Pakistan",0,0.012121212121212116,0.38484848484848483
Sri,2019-07-23 07:59:32, this was not a blunder from his part but planned hit job. tweet abt hafiz sayed 2 days bck itself proved how little he knw abt the subject. he simply wana boast himself tht he is only 1 to solve n korea &amp; kashmir. rest assured modi &amp; india shl have the last laugh. :),#EKlounge OR A380 | B777ER,0,0.0636904761904762,0.47959183673469397
Manthan Unadkat,2019-07-23 07:58:45," look whose talking about ""weak""! 😂 potus kashmirissue kashmir trumpkashmirlie trumpkajhooth modi","Mumbai, India",0,-0.46875,0.625
Sharmistha👿,2019-07-23 07:57:46,"modi is no nehru, who was ready to gift north-east india to china. modi kashmirissue trumpkashmirlie trumpkajhooth ",Omnipresent,0,0.2,0.5
HS Bawa-YesPunjab,2019-07-23 07:57:38,"india rejects trump offer on kashmir, says modi never made such request ",#Jalandha  #Punjab  #India,0,0.0,0.5
Vivek Sood,2019-07-23 07:56:36,who says that modi has lied about his tea business 😝 ,New Delhi,0,0.0,0.0
tejesh vairat,2019-07-23 07:56:11, i don't know when realize that their tendency to opposing everything&amp;hatred of even in against national interest will doom the remaining congreas.people will not blindly followed anyone.they should come out from old fashioned politics modi kashmirissue,India,0,0.175,0.43333333333333335
professional pessimist,2019-07-23 07:56:00,just remembering all those 'swag' inspired forwards and super-confident body language videos recd on whatsaap of modi meeting trump last month. now what?? kashmirissue trumpkashmirlie,nan,0,0.0,0.06666666666666667
ConsumersVoice,2019-07-23 07:54:32, ask modi how will get us swaraj ? shd not even take name of the great freedom fighter lokmanyabalgangadhartilak ,"CA, USA",0,0.8,0.75
RiA,2019-07-23 07:54:15,mr .. to come out clean has to simply put his n interaction video out that's all.. if is lying n modi is true.. this shldnt be a bigger deal.. it's either shame on donaldtrump or shame on modi we need proof... ,"Warden Road Area, Mumbai",12,0.17916666666666667,0.5517857142857143
maliha mansoor,2019-07-23 07:53:23," taking up on modi s request to , of course! 😎",Islamabad Pakistan,0,0.0,0.0
Tenzy,2019-07-23 07:52:40,do you agree with donald trump claim that pm modi asked for mediation on kashmir?donaldtrump modi imrankhan,"Auckland, New Zealand",0,0.0,0.0
Karthik Bharadwaj| ಕಾರ್ತಿಕ್ 🇮🇳,2019-07-23 07:52:00, who is vivek narayan to decode? 😂 has clearly told modi has asked to interfere about kashmirissue! so modi should clarify not his ministers.,ಕರ್ನಾಟಕ,0,0.12500000000000003,0.3833333333333333
Sanket Koul,2019-07-23 07:50:27,"and trump is at it again. this guy should literally stand in front of a mirror and shout""fake news"" at himself!! modi",nan,0,-0.78125,1.0
YesPunjab(.)com,2019-07-23 07:50:16,"india rejects trump offer on kashmir, says modi never made such request ",Punjab,0,0.0,0.5
priyabrata jena,2019-07-23 07:50:06,"disgusting!!how can a president lie on other nation issues,totally disgraceful,india has capable to solve their own issule. trumpkashmirlie modi donaldtrumpisaracist rahulgandhipapu","Bengaluru South, India",0,0.225,0.5916666666666667
OmShantiOm,2019-07-23 07:50:01,have u ever tried to count how many times modi lied after becoming prime minister of india can’t blame you alone the whole media is walking on crutches. news has becomes a platform of lies. this is the azad bharat of today chandrashekharazad tuesdaythoughts trump ,nan,0,0.3833333333333333,0.5833333333333334
💞 ماہ جبیں 💞,2019-07-23 07:49:54,"just imagine, sharing a noble peace prize between modi, ik and trump for peace efforts in kashmir. billions of people in subcontinent will live in harmony for the rest of coming days. imrankhanforkashmiris",nan,3,0.36818181818181817,0.7
Travel India,2019-07-23 07:49:48,travel india with incredible experience: pink city jaipur modi trumpkashmirlie world india pakistan usavned hugsforseungyoun rawreunion 9yearsofonedirection ,nan,0,0.4,0.6
Kiran/‎کرن/किरण,2019-07-23 07:46:34,difficult to say who’s lying. both are well qualified and have great potential to make false statements. trump modi kashmirbomb,nan,1,-0.02500000000000001,0.8375
Qasim Saeed,2019-07-23 07:46:00,trump: modi asked me to mediate between india &amp; pakistan on kashmir! modi to trump: ikmeetstrump khanmeettrump trumphostskhan kashmirissue pmimrankhan pmikinusa ,"Rawalpindi, Pakistan",2,0.0,0.0
Couch 😈 Potato 😈,2019-07-23 07:45:33, when modi was building statues this great visionary was laying the foundation of chandrayaan2 and mangalyaan kudes to manmohansingh and to nehru for funding what today is isro ,"Mumbai, India",0,0.8,0.75
Vikram,2019-07-23 07:45:19," going good.. but, don't use such proud hastag for your pitty haterd towards modi or in support of corruption.",Mumbai ,0,0.5,0.7000000000000001
EconomicTimes,2019-07-23 07:45:00,"with an appreciable growth pickup over the next few quarters absent, will modi change his approach? ",nan,1,-0.1,0.05
Narendra K Varma,2019-07-23 07:44:55, mea speaks on behalf of modigovt only idiots demand for exclusive answer from pm modi as if he has no other work at hand but to satisfy political delinquents.,nan,0,-0.184375,0.56875
H. Phillip PULVER,2019-07-23 07:44:10,"it is clear, india denies pm modi asked trump to mediate in kashmir conflict, | the indian foreign ministry said ""no such request"" had been made, adding that all issues with pakistan were ""discussed only bilaterally"". no need for such a trumper !",Geneva & Agatti !,0,-0.004999999999999996,0.5016666666666667
Sandeep Ganguani🇵🇰,2019-07-23 07:44:10,"indianmedia !! breaking presidenttrump offers to mediate kashmir dispute between india &amp; pakistan what trump actually said: ""modi has asked him if he would be willing to mediate or arbitrate kashmirissue"" it was an offer from modi lol khanmeettrump ikmeetstrump",LUHMS Jamshoro,0,0.2875,0.38749999999999996
Pentapati Pullarao,2019-07-23 07:44:07, well said modi,India,0,0.0,0.0
Shiv Kant Sharma,2019-07-23 07:43:35,trump's claim of the alleged request by modi to 'mediate or arbitrate on kashmir' is a diplomatic disaster. one hopes pmmodi would find a way to prove this never happened. trump is used to making outrageous claims. jaishankar has his work cut out! ,"Hayes, London",2,-0.55,0.55
Najmus Saqib,2019-07-23 07:42:56,"just imagine, sharing a noble peace prize between modi, ik and trump for peace efforts in kashmir. billions of people in subcontinent will live in harmony for the rest of coming days. trumphostskhan ikmeetstrump khanmeettrump imrankhanforkashmiris kashmirissue","Islamabad, Pakistan",3,0.36818181818181817,0.7
The English Post,2019-07-23 07:41:21,pm modi never asked donaldtrump for mediation on kashmir: sjaishankar in rajya sabha ,India,0,0.0,0.0
Vinod,2019-07-23 07:41:17,"to the blind supporters of modi bjp rtiamendment rtiact the new rti amendment bill passed; dilutes transparency of law, is this wat you all want ? shame on the ruling party","Bangalore ,India",0,-0.18181818181818182,0.5606060606060606
Zeenat Aslam,2019-07-23 07:40:07,modi fretting over strengthening ties of us and pakistan... its true diplomatictriumph of pakistan is frustrationforenemy ikmeetstrump ,"Punjab, Pakistan",3,0.35,0.65
Roshan,2019-07-23 07:39:47,shocking to hear from trump that modi requested him to meditate on kashmir issue. we were a proud non-alligned country and now we have capitulated in front of usa. achedin for sure.,nan,0,0.10000000000000002,0.9629629629629629
Deepak Singh,2019-07-23 07:39:28," can't understand what's wrong in that! if it gets sort out by mediation we should go ahead with that. what strategy we are following since 70yrs, it's not understandable at all. it would be better for both country. kashmirissue modi","Mumbai, India",0,-0.041666666666666664,0.5
Aayush Joshi,2019-07-23 07:39:01," ""weak foreign ministry"" these words should make realise about the absence of a strong minister like ji who should have handled this situation very successfuly. ji should return in the cabinet asap ... modi kashmirissue","Uttrakhand, India",1,0.02416666666666667,0.3566666666666667
Kalyan Das,2019-07-23 07:38:55,"jhooth ke do aage jhooth, jhooth ke do piche jhooth, to btao kitne jhooth?? 😬 -trump on modi requesting help in kashmir - indian govt terming it a lie trump modi kashmirissue","Dehradun, India",0,0.0,0.0
Sangeeta,2019-07-23 07:38:14,donald trump:- modi told me to play the mediator role on kashmirissue modi be like:- mind in your own business. modi trumpkashmirlie trump ,nan,0,0.6,1.0
vikram,2019-07-23 07:37:32,obviously there's nothing in the official record between both usa and india but was this a whisper between the sidelines - without 🔥 there's no smoke - it wasn't a conversation between two delegations but between two very friendly leaders equally cagey and suave modi trump,"New Delhi, India",0,0.1625,0.4666666666666666
Randheer Jha,2019-07-23 07:37:26,"ex french president was lying about one 2 one talk for anilambani in rafael , trump is lying about mediation for kashmir , only our modi ji is son of raja_harishchandra 😂😂 bhakts including is desperate to prove the same.. 😂😂😂","Madhubani, India",1,-0.15,0.53125
IMRAAN,2019-07-23 07:37:13,trump claims modi has asked him to mediate on kashmir issue ? feku modi inventing new ways to lower the dignity of india ! kashmirissue trump pakistan modi imrankhan india,India,0,0.17045454545454544,0.45454545454545453
Watee Pakwun,2019-07-23 07:36:32,fathom this---either or both of leaders of two most so called largest democracies of the world is a blatant liar. kashmir trump or modi,Under the shade of Kohe Maraan,0,0.0,0.5
pratosh vashi,2019-07-23 07:36:13,"trumpskashmirlie has imran managed to convince trump! that india is the aggressor in kashmir n not listening to reason? or is trump playing a double game to try n pressurise india to toe it's line? modi must make india's term, diplomatically! to negate imran's duplicity!!!",Vadodara ,0,-0.48828125,0.2
Anu,2019-07-23 07:34:55,plz trend- ट्रम्प_अमेरिका_का_केजरीवाल_है! kashmirissue trump modi chandrashekarazad potus ,nan,0,0.0,0.0
Ali Raza Sherazi,2019-07-23 07:33:34,"indian elite can't figure out who to blame, modi or trump? modi ikmeetstrump","Lahore, Pakistan",0,0.0,0.0
Maqsood Ahmad,2019-07-23 07:33:17,credibility who is ladla .......imrankhan r modi ,Kashmir,0,0.0,0.0
Aditya chohan,2019-07-23 07:33:04,we feel sorry for america. trump why do u blatantly speak lies. at least u should think that u r the president of one of the most powerful country. telling lies on intrntnlal forum is just shit. may be that's why americans say trump notmypresident modi kashmirissue ,"Chennai, India",0,-0.11666666666666665,0.7000000000000001
muhammad tariq iqbal,2019-07-23 07:31:56, india is god? its not bilateral its a matter on the un agenda.supposing its bilateral issues cannot be resolved whats wrong with friends helping? specially when you are nuclear states imrankhan imrankhanvisitsus donaldjtrump modi india pakistan usa,Pakistan,0,-0.07142857142857142,0.7357142857142858
#Ayurvedatweets (Dr. Nitin Chaube),2019-07-23 07:31:40," this comes with a clear reason why, if modi ji anywhere mentioned kashmirissue different from a bilateral dialogue is wrong. trump by no means is expected to play an arbitrator between modi ji and primeministerimrankhan","Singrauli, MP, India",0,-0.125,0.5708333333333333
Sara Shiekh,2019-07-23 07:31:02,"so, in asia, america got it that he can stay without india but can't stay without pakistan imrankhanourpride khanmeettrump imrankhanvisitsus modi",Pakistan,9,0.0,0.0
The News Insight (Insight Media Service),2019-07-23 07:30:14,"mea rejects donaldtrump's claims, says modi never asked him to mediate on kashmirissue; opposition wants modi to clarify on trump’s kashmir claim.",Bhubaneshwar. New Delhi.,0,0.2,0.1
Devdiscourse,2019-07-23 07:29:51,no such request made by pm modi: jaishankar on trump's claim ,National Capital Region,0,0.0,0.5
Arya,2019-07-23 07:28:46,enjoy india newindia all those who have coxandkings shares n who voted for modi bjp enjoy your loss ,..,0,0.4,0.5
Maqsood Ahmad,2019-07-23 07:26:16,who is liar.. modi or trump,Kashmir,0,0.0,0.0
📌Ex-ComRed📌,2019-07-23 07:25:07, trump trumpkashmirlie trumpkajhooth modi pakistan kashmirissue lier number 1 what's behind donald trump's bewildering avalanche of lies? nothing good. part 1 of 2 , Thiruvananthapuram  Kerala,0,0.14999999999999997,0.65
Zain KhoKhar,2019-07-23 07:19:48,"indian are like that right now,,😁. ask modi please hurry up😆😂😅. ",Pakistan,0,0.2857142857142857,0.5357142857142857
VIKAS SHARMA,2019-07-23 07:19:43,chandrayaan 2 is launched 🙏🏻 jai hind 🇮🇳 isro indiamoonmission. . . . vikassharma manoagain mewithmanohar मैंwithमनोहर अबकीबार75पार bjp narendramodi modi namo jaihind indianpolitics bjpindia swachhbharat pradhanmantrirojgaryojna pmo cmoharyana cmo savewater ,Rohtak,0,0.0,0.0
Zafar Mehdi,2019-07-23 07:19:02,"so trump lied about modi seeking his mediation on kashmir. can the bjp government in india muster courage to confront trump on this and seek his apology? no, because india is no china or russia. modi is no putin.",Islamic Republic of Iran,8,0.0,0.0
nan,2019-07-23 07:18:48, account has been withheld in india in response to a legal demand. learn more.,nan,0,0.35,0.35
NextGen Global Services Pvt Ltd.,2019-07-23 07:18:39,delhimetro celebrates 25 years! glad to be dmrc visit our website:- tuesdaythoughts modi moonmission2 india chandrashekharazad ,"Saket, New Delhi",0,0.5,1.0
We For News,2019-07-23 07:18:30,the congress on july 23 sought an explanation from prime minister narendramodi in the loksabha over us president donaldtrump's claim that modi had asked him to mediate on the kashmir dispute between india and pakistan. photo: ians ,"New Delhi, Delhi",0,0.0,0.0
Harish Kapoor,2019-07-23 07:18:27,modi &amp; shah ka vishwas is taking country towards pre partition era the same calls were given by the hardcore muslims &amp; history is repeating again jago modi jago ,"Jammu, Jammu And Kashmir",1,0.0,0.125
Aaira Khan,2019-07-23 07:16:51,i like them much better than our reporters. pakistan coasmilitarydiplomacy khanmeettrump kashmirissue modi tuesdaymotivation ,Azad Kashmir Province,0,0.5,0.5
IANS Tweets,2019-07-23 07:16:25,the congress on july 23 sought an explanation from prime minister narendramodi in the loksabha over us president donaldtrump's claim that modi had asked him to mediate on the kashmir dispute between india and pakistan. photo: ians ,New Delhi,0,0.0,0.0
Memeee_007,2019-07-23 07:16:11,you know what is long distance effect imran khan is meeting with donald trump . . and halchal india me machhi hai chandrayaan2 donaldtrump trump kashmirissue 9yearsofonedirection imrankhanvisitsus imrankhanourpride pakistan modi,"Delhi , india",1,-0.05,0.4
DrLuqman🗨️🇮🇳,2019-07-23 07:16:08,who is lying part of mediator and orbitrator for kashmirissue it's clear in this video ( watch the second statement) who is lying or both of them have history lying in the past ! trumpkajhooth modiwantsmediation modi ,nan,1,-0.07083333333333332,0.2111111111111111
Aiyappa CG,2019-07-23 07:16:06,modi g be like .. with friends like these !! ,nan,0,0.0,0.0
Ajay_Accent 🇮🇳,2019-07-23 07:15:58,to hell with election win! ask modi to be a man and reply to why is he hiding ? if modi betrayed india india will be remove him from ,🇮🇳,0,1.0,0.4
Muhammad Zafran,2019-07-23 07:13:42,immy effect modi imrankhanvisitsus imrankhanourpride immyeffect ,Pakistan,2,0.0,0.0
Aakash Jaiswal,2019-07-23 07:13:34,"1st the afghan library now the kashmir mediation remark. with his limited knowledge abt india's foreign policy is harming more,than doing good to india's global image. smebdy must learn abt dere frnds b4 remarking modi trump","Jamshedpur, India",0,0.12589285714285714,0.21696428571428572
Business Standard,2019-07-23 07:13:00,"pm modi did not request trump to mediate on kashmir issue, says external affairs minister s jaishankar modigovt ",India,6,0.0,0.1
ENN,2019-07-23 07:12:47, as is the trend...mum is the word from modi,the wild,0,0.0,0.0
Ashutosh Khantwal,2019-07-23 07:12:36,"india refutes trump's mediation claim, says never sought mediation on kashmir kashmirissue trump modi imrankhanvisitsus donaldtrump trumpkashmirlie","New Delhi, India",1,0.0,0.0
Manish Shrivastaw,2019-07-23 07:12:03,modi asking to mediate in kashmirissue is not surprising to my ear. apart from lynching cow-criminals this regime is constantly more with their muslim voters trying to wipe off congress kashmir they deal with lot of contempt n hatred latestisnopresseronhafizsd,India,0,0.07500000000000001,0.5
मधुलिका सिंह,2019-07-23 07:11:53,now its time to find real feku modi ✔ trump 💢 ,भारत गणराज्य,3,0.2,0.30000000000000004
KV Oddvani,2019-07-23 07:10:56,this guy just made a mess of indo - us relationship. knowing modi he would not take this lie lightly. remember how trump was snubbed during g20 recently.,India,0,0.07500000000000001,0.375
Opti(cal'd)Mist ☕️🇮🇳🇦🇺,2019-07-23 07:08:24,trump's 'rake the floor' moment revisited with his kashmir mis-information that modi asked him to be a mediator between india and pakistan to resolve the issue. perhaps another case of blatant lie by djt and acloserlook addition to ,Australia 🇦🇺,0,-0.5,0.5
arif_khan,2019-07-23 07:08:22,"in us, imrankhan &amp; bajwa want to replace suspicion with personal chemistry. it’s not easy pakistan coasmilitarydiplomacy ikmeetstrump kelectric modi tuesdaymotivation ",nan,4,-0.10833333333333334,0.5666666666666667
Friend Of Friends,2019-07-23 07:07:29," but expected from this pm, probably just to start or keep a conversation going and to sound wittier, modi sure must have asked trump to mediate.. little realizing that he committed a diplomatic blunder of the century",India,0,0.153125,0.5472222222222223
Vicky kumar,2019-07-23 07:05:27,"so now we all have clear, donald trump was lying. our eam speaks in rajyasabha over the statement of us president donaldtrump. he says ""i would like to categorically assure the house that no such request has been mad by pm modi donaldtrump ","New Delhi, India",0,-0.17500000000000002,0.6277777777777778
utsav chandra,2019-07-23 07:03:44,incredible india.. incredible shame🙏🙏. why you not changing rules for the culprits in rape cases. you need to verify age in such cases.? below 17 you don't take him as an adult but while buying plane tkts about 13 are adults.! shame uproaragainstfakerapecases modi ,nan,0,0.48125,0.6499999999999999
Bart Kulpa,2019-07-23 07:03:15,india launches chandrayaan2 moon mission on second try indiamoonmission modi apollo50th nasamoontunes,"London, UK",0,0.0,0.0
Ban Niloy 🤫,2019-07-23 07:02:52,where is modi ji nowadays?,New Delhi,0,0.0,0.0
Memeee_007,2019-07-23 07:01:50,"whatever i said was the truth, the whole truth and nothing but the truth. if u people think otherwise then let me assure u, . . i really don't give a fcuk modi donaldtrump trump trumpkashmirlie imrankhanvisitsus imrankhanourpride kashmirissue","Delhi , india",3,0.2,0.30000000000000004
Indian Castro🛡,2019-07-23 07:01:18,imrankhan took leaf out of modi book.what modi was doing before elections for his publicity &amp; personal gains revealing secret foreignpolicy now backfiring khantomeettrump ,"Punjab, India",8,-0.2,0.5
NAUSHAD ALI,2019-07-23 07:00:40,so has just called as lier. brave decision by modiwantsmediation trump modi,"Chandigarh, India",0,0.8,1.0
IIMGurgaon,2019-07-23 06:59:45,delhi metro completed its 25 years of service and made our life easy and also help in reducing pollution. iimgurgaon appreciates their love and affection. visit us delhimetro modi modisarkar2 india education easylife pollution uprising ,"Gurgaon, India",0,0.4666666666666667,0.7166666666666667
Anuj Prajapati,2019-07-23 06:58:51,"what ever the whole world says, nobody can change our thoughts on kashmirissue . kashmir is an 'integral part of india'. read what the member of american parliament says on trump statement. kashmirissue donaldtrump modi primeministerimrankhan ",nan,1,0.1,0.2
Shama Mohamed,2019-07-23 06:56:53,the us has doubled down &amp; put comments about pm modi asking him to mediate on kashmir as part of the official record. why doesn't pm modi himself call out was this really a 'jumla' by trump or is there no smoke without fire? ,India,9,0.022222222222222213,0.24444444444444446
kyra indian,2019-07-23 06:56:47,if the rate of diesel keep on increase from rs.70 in now. to rs.90/140 in 2024 future no customers will have interest to buy and the petrol stations have to shut down soon. breakingnews breaking india narendramodi modi indianews sensex nifty diesel news todayindia,nan,1,-0.07777777777777779,0.20694444444444446
Enorme_Homme_Sauvage,2019-07-23 06:56:40,i know i am very beautiful ♥️😍modi primeministerimrankhan these tags are just for sasti publicity ,"Peshawar, Pakistan",1,1.0,1.0
Dinesh 🇮🇳,2019-07-23 06:55:51,potus forgot to mention that he was actually talking about pok modi might have asked him to convey his clear message to imrankhan about that part of kashmir ,New Delhi,2,0.05000000000000001,0.24166666666666664
